product_id,product_category,region,current_price,optimized_price,demand_forecast,inventory_level,manufacturing_cost,supply_chain_cost,profit_margin,optimization_result
249739,Energy and Building Technology,North America,3332.95,3565.1,4290,1105,1459.73,701.16,1404.21,Unchanged
783657,Energy and Building Technology,Asia-Pacific,622.29,500.1,1683,3602,2134.06,36.47,-1670.43,Improved
367371,Consumer Goods,Europe,380.45,401.12,6912,1104,2020.01,756.09,-2374.98,Unchanged
768337,Automotive,Europe,2661.74,3018.72,8391,4926,1027.59,284.4,1706.73,Unchanged
607285,Automotive,South America,4992.15,5305.46,5551,3165,1451.9,448.15,3405.41,Unchanged
676727,Energy and Building Technology,South America,4134.51,3318.91,9754,332,2363.08,1142.15,-186.32,Improved
565367,Industrial,Africa,2612.31,2148.07,8782,1209,2629.73,1634.36,-2116.02,Improved
364131,Industrial,North America,4951.01,4375.9,1459,334,1516.06,319.03,2540.81,Improved
140721,Automotive,Europe,4353.48,4016,8356,2578,798.29,1391.07,1826.64,Improved
450880,Industrial,Europe,1286.41,1393.87,3661,436,480.61,978.49,-65.23,Unchanged
342684,Automotive,Africa,3317.97,3855.07,9236,661,530.81,1079.46,2244.8,Unchanged
347805,Industrial,Europe,4831.18,5422.48,5064,1279,2385.9,1830.8,1205.78,Unchanged
805219,Energy and Building Technology,Africa,1780.26,1665.01,4197,4842,610.13,870.99,183.89,Improved
364268,Industrial,Europe,2591.95,2558.08,4921,1166,474.28,1925.07,158.73,Improved
447320,Consumer Goods,Asia-Pacific,3678.99,4370.9,8847,3581,2171.7,1196.64,1002.56,Unchanged
593453,Energy and Building Technology,Europe,649.62,702.24,3967,2126,1712.01,275.22,-1284.99,Unchanged
893412,Industrial,North America,3164.47,2578.19,4087,3425,143.12,1476.82,958.25,Improved
206414,Industrial,Africa,3532.52,4209.14,1520,2173,1717.47,1345.78,1145.89,Unchanged
672992,Automotive,South America,3095.96,3325.71,1957,1402,2053.33,1810.76,-538.38,Unchanged
614115,Automotive,Europe,324.12,318.78,6535,4431,886.36,1361.39,-1928.97,Improved
929377,Consumer Goods,South America,612.92,501.35,2586,2375,2728.28,1147.36,-3374.29,Improved
916912,Automotive,South America,522.03,488.03,1935,1577,1046.68,858.2,-1416.85,Improved
869330,Consumer Goods,Europe,214.78,248.47,4691,2723,389.73,486.94,-628.2,Unchanged
262103,Energy and Building Technology,South America,2543.55,2491,1385,378,2367.45,604.5,-480.95,Improved
415636,Industrial,Europe,4109.48,3362.54,7715,3929,1841.07,1392.72,128.75,Improved
126278,Energy and Building Technology,Europe,756.62,833.53,1613,2215,2357.68,445.45,-1969.6,Unchanged
214630,Automotive,Africa,3695.1,4015.2,8087,1072,2698.76,168.03,1148.41,Unchanged
441353,Industrial,North America,2526.01,2330.32,5940,3593,461.63,850.43,1018.26,Improved
553644,Consumer Goods,South America,523.4,507.34,6283,2727,1569.02,309.03,-1370.71,Improved
149344,Automotive,North America,3347.16,3929.24,4952,1279,129.79,415.72,3383.73,Unchanged
926981,Energy and Building Technology,South America,2900.09,2535.27,5747,4197,1162.06,610.65,762.56,Improved
952971,Energy and Building Technology,Europe,4294.24,3710.9,6874,2027,2827.61,1911.08,-1027.79,Improved
436262,Industrial,Asia-Pacific,4499.46,4144.54,1574,3034,1746.02,1345.32,1053.2,Improved
204629,Consumer Goods,Africa,1352.1,1483.3,7704,4424,513.46,454.55,515.29,Unchanged
968448,Energy and Building Technology,South America,2477.48,2397.71,7374,4147,1507.9,250.81,639,Improved
919760,Consumer Goods,North America,2909.53,3326.15,3961,767,2494.66,287.95,543.54,Unchanged
383569,Consumer Goods,South America,3366.86,2699.02,1695,4937,482.43,123.63,2092.96,Improved
336846,Industrial,South America,3096.35,3275.6,7078,4282,642.96,1718.52,914.12,Unchanged
202893,Consumer Goods,South America,567.08,677.38,9100,3057,1088.52,1270.55,-1681.69,Unchanged
850384,Industrial,Europe,278.27,261.81,4020,3278,2271.04,1547.87,-3557.1,Improved
864978,Consumer Goods,Europe,3589.68,3391.57,7548,719,927.59,59.76,2404.22,Improved
823579,Energy and Building Technology,Africa,2333.73,2040.22,2069,3745,1408,364.04,268.18,Improved
336567,Automotive,Africa,2208.71,2125.77,8216,118,2021.89,42.84,61.04,Improved
797815,Energy and Building Technology,South America,2441.2,2098.44,5989,4757,2778.49,216.87,-896.92,Improved
488150,Energy and Building Technology,Africa,235.64,213.04,8951,609,660.09,864.65,-1311.7,Improved
538382,Automotive,North America,1789.73,2040.65,8692,2182,2388.78,1397.83,-1745.96,Unchanged
563594,Automotive,Europe,3924.36,3232.34,8487,2155,1458.82,1888.84,-115.32,Improved
583783,Industrial,Europe,1037.46,1180.17,7734,3616,2660.25,177.3,-1657.38,Unchanged
905404,Industrial,North America,3069.16,2678.66,9628,2986,249.55,737.75,1691.36,Improved
530739,Consumer Goods,Asia-Pacific,4149.53,3527.83,5037,4118,1065.46,631.69,1830.68,Improved
860703,Energy and Building Technology,South America,2564.28,2167.1,1463,756,419.96,1370.91,376.23,Improved
372278,Automotive,Africa,586.48,584.8,7313,4350,1573.26,778.51,-1766.97,Improved
625523,Consumer Goods,Asia-Pacific,3487.34,2853.8,9525,1293,2992.42,1130.44,-1269.06,Improved
454448,Energy and Building Technology,Asia-Pacific,4593.54,4350.25,8801,1332,587.38,1123.17,2639.7,Improved
632724,Industrial,Europe,1576.72,1445.29,3001,4506,1863.37,934,-1352.08,Improved
975386,Industrial,Asia-Pacific,2358.53,2418.63,6910,4116,1018.99,390.74,1008.9,Unchanged
988028,Automotive,South America,1159.73,1300.32,1422,2868,784.72,1125.38,-609.78,Unchanged
602397,Consumer Goods,South America,3678.51,3565.82,5396,1792,1743.14,163.3,1659.38,Improved
788353,Consumer Goods,North America,2100.06,1699.99,8987,4222,1205.33,709.61,-214.95,Improved
667505,Consumer Goods,Europe,3673.71,3570.97,7649,405,762.03,955.46,1853.48,Improved
748869,Energy and Building Technology,South America,4197.09,3950.75,9730,4050,2453.09,1323.72,173.94,Improved
250368,Industrial,South America,3313.84,3251.53,4096,2132,1531.96,1627.69,91.88,Improved
544519,Energy and Building Technology,Europe,473.01,472.54,9504,2254,536.19,1514.68,-1578.33,Improved
363718,Industrial,Europe,4859.18,4228.57,9952,1992,2798.44,752.45,677.68,Improved
353824,Consumer Goods,Europe,1864.32,2079.95,4949,1344,301.62,1973.77,-195.44,Unchanged
700849,Energy and Building Technology,Africa,2654.51,2519.38,8338,1932,137.95,1361.26,1020.17,Improved
326848,Energy and Building Technology,Africa,2571.82,2912.78,8683,1407,2680.91,250.25,-18.38,Unchanged
368029,Energy and Building Technology,Asia-Pacific,413.28,366.42,2517,2396,2155.91,941.28,-2730.77,Improved
646132,Consumer Goods,Europe,4469.5,3924.03,8600,768,1679.43,727.32,1517.28,Improved
784437,Automotive,Asia-Pacific,2316.47,2264.56,8840,4426,2458.14,1933.56,-2127.14,Improved
518703,Energy and Building Technology,Europe,3911.91,4057.26,1005,1698,2328.07,1852.89,-123.7,Unchanged
158096,Industrial,Africa,1257.84,1115.3,6294,2048,906.99,1826.24,-1617.93,Improved
776048,Industrial,North America,2058.16,1784.38,6292,4907,1130.85,1587.08,-933.55,Improved
446462,Industrial,Asia-Pacific,357.17,323.22,5295,4814,2236.53,1649.71,-3563.02,Improved
176296,Automotive,Europe,2725.33,2237.16,4984,2850,1059.88,232.61,944.67,Improved
283245,Consumer Goods,North America,3721.3,3146.64,9818,1102,107.04,565.42,2474.18,Improved
202558,Energy and Building Technology,Europe,3758.95,4171.12,1755,4685,2613.52,222.49,1335.11,Unchanged
910671,Industrial,Europe,2120.14,2078.76,8133,2143,1119.97,1533.93,-575.14,Improved
890932,Automotive,South America,4551.01,4967.35,9122,3454,1965.38,899.44,2102.53,Unchanged
496779,Energy and Building Technology,Europe,3025.99,3349.52,2652,495,1338.13,1542.85,468.54,Unchanged
869273,Automotive,South America,1099.36,1284.11,6518,1767,725.12,371.89,187.1,Unchanged
166810,Energy and Building Technology,Africa,1972.32,1578.08,7085,1498,849.06,631.75,97.27,Improved
268067,Automotive,Asia-Pacific,2954.36,2509.42,4913,2945,2135.17,579.56,-205.31,Improved
211638,Automotive,Asia-Pacific,2063.47,2041.47,8482,4356,668.9,256.1,1116.47,Improved
777546,Energy and Building Technology,South America,4164.88,3628.81,2322,1468,2425.81,1506.69,-303.69,Improved
234407,Consumer Goods,Africa,1568.35,1300.19,6653,1678,2180.06,1666.19,-2546.06,Improved
620668,Consumer Goods,South America,2828.21,2808.09,5465,1603,381.47,1635.87,790.75,Improved
126954,Industrial,Africa,4634.52,5367.76,1932,2447,1804.84,1071.94,2490.98,Unchanged
440162,Automotive,South America,1276.92,1302.84,6937,4417,539.55,1311.82,-548.53,Unchanged
462648,Industrial,Africa,4283.21,4935.18,8805,635,2379.95,223.05,2332.18,Unchanged
296259,Automotive,Europe,2423.9,2639.77,9228,2839,1434.99,877.44,327.34,Unchanged
950541,Energy and Building Technology,Africa,4517.21,4885.21,3835,660,2194.03,958.83,1732.35,Unchanged
234250,Automotive,Asia-Pacific,4276.25,4676,7342,1835,2881.74,34.32,1759.94,Unchanged
206338,Automotive,South America,3466.97,2950.08,5373,471,2314.15,1736.61,-1100.68,Improved
940530,Consumer Goods,North America,1086.51,977.4,1016,3132,1315.05,757.08,-1094.73,Improved
300487,Industrial,Europe,1343.6,1163.28,2858,1071,1728.36,1962.48,-2527.56,Improved
525530,Automotive,North America,410.76,396.6,5970,2781,333.25,1242.21,-1178.86,Improved
828341,Industrial,South America,4772.86,5656.08,1268,906,2899.08,109.15,2647.85,Unchanged
757994,Automotive,Asia-Pacific,1378.92,1290.86,7051,148,2433.79,1445.51,-2588.44,Improved
823148,Industrial,Europe,260.54,208.66,3792,658,1514.67,312.8,-1618.81,Improved
431750,Consumer Goods,Europe,3621.16,3197.66,5017,4244,101.39,550.63,2545.64,Improved
997119,Consumer Goods,Asia-Pacific,2667.31,2203.73,2573,1975,2207.54,1136.75,-1140.56,Improved
516492,Energy and Building Technology,Europe,1105.77,996.89,6963,3209,384.42,1313.92,-701.45,Improved
493442,Energy and Building Technology,North America,3975.02,3859.89,4077,179,2701.72,1327.05,-168.88,Improved
308691,Industrial,Europe,1007.07,1195.81,4788,1378,1899.46,1780.04,-2483.69,Unchanged
171828,Consumer Goods,Asia-Pacific,1586.71,1624.39,3309,3221,2430.54,528.36,-1334.51,Unchanged
316702,Industrial,Africa,2333.38,2209.98,2244,1368,527.19,115.66,1567.13,Improved
295522,Automotive,North America,4272.71,4032.64,2782,2920,2863.37,1356.57,-187.3,Improved
902410,Consumer Goods,Africa,3243.5,2892.16,7854,2505,1055.06,1186.25,650.85,Improved
871612,Energy and Building Technology,Asia-Pacific,4378.99,3593.91,2954,4697,2946.99,185.81,461.11,Improved
914657,Industrial,Europe,4532.84,3841.88,6282,1042,1539.54,442.57,1859.77,Improved
407457,Consumer Goods,North America,4095.17,3289.51,3456,1738,775.1,143.03,2371.38,Improved
316990,Energy and Building Technology,Asia-Pacific,2637.17,2933.02,9389,3130,1878.38,942.96,111.68,Unchanged
348138,Industrial,South America,888.99,996.39,1546,2012,2462.09,1390.55,-2856.25,Unchanged
285960,Consumer Goods,South America,593.17,514.39,9173,4901,1970.15,1387.8,-2843.56,Improved
873126,Consumer Goods,South America,923.35,949.52,1233,3541,1594.87,1717.62,-2362.97,Unchanged
511352,Automotive,Asia-Pacific,648.45,741.63,8717,3115,2572.91,507.27,-2338.55,Unchanged
165281,Automotive,Europe,1827.86,1528.51,5695,903,1416.36,185.18,-73.03,Improved
667408,Automotive,Asia-Pacific,1631.22,1517.66,1288,4699,1980.87,1744.1,-2207.31,Improved
931369,Automotive,North America,1401.54,1260.13,9319,3894,604.04,874.04,-217.95,Improved
237155,Consumer Goods,North America,2772.43,2971.94,6941,3568,1227.13,684.72,1060.09,Unchanged
321749,Automotive,South America,873.21,781.16,6441,1482,2530.33,680.12,-2429.29,Improved
833859,Energy and Building Technology,Africa,1295.58,1239.6,1186,4260,1015.53,239.97,-15.9,Improved
911673,Industrial,North America,3015.15,2940.36,5297,2701,1053.65,960.63,926.08,Improved
718093,Consumer Goods,Asia-Pacific,4723.02,4875.39,2602,4734,1342.07,1685.52,1847.8,Unchanged
286583,Energy and Building Technology,Africa,2559.69,2162.07,2833,4093,612.2,1331.17,218.7,Improved
442336,Industrial,North America,4052.64,4508.79,8025,1908,2314.3,490.36,1704.13,Unchanged
775216,Consumer Goods,Africa,4343.04,4410.85,4283,2435,707.7,955.36,2747.79,Unchanged
163555,Consumer Goods,South America,2652.59,2839.3,7387,3748,500.6,247.29,2091.41,Unchanged
642823,Energy and Building Technology,Asia-Pacific,2128.66,2299.84,9768,1992,781.66,1001.45,516.73,Unchanged
902155,Consumer Goods,North America,514.91,560.36,7210,103,992.93,313.53,-746.1,Unchanged
329950,Energy and Building Technology,South America,3532.43,3538.15,1570,1249,187,873.05,2478.1,Unchanged
954685,Energy and Building Technology,Africa,1942.84,2031.61,7454,2220,1120.23,1668.27,-756.89,Unchanged
539254,Automotive,Europe,4657.9,4204.27,5793,2488,979.24,1967.92,1257.11,Improved
828820,Energy and Building Technology,Africa,366.23,299.82,7067,1274,2969.89,948.17,-3618.24,Improved
958136,Consumer Goods,Europe,1430.26,1194.85,7249,2888,461.33,1445.98,-712.46,Improved
302041,Energy and Building Technology,Africa,1479.62,1696.62,4050,1421,2346.11,263.39,-912.88,Unchanged
171210,Industrial,North America,1057.19,1250.87,3615,4714,2915.34,579.77,-2244.24,Unchanged
373042,Industrial,Europe,3836.28,4349.03,9784,905,2180.67,646.86,1521.5,Unchanged
639973,Consumer Goods,Africa,2394.14,2275.89,9166,431,1494.45,1975.42,-1193.98,Improved
894735,Consumer Goods,Asia-Pacific,3748.28,3064.64,4974,4165,884.99,1132.98,1046.67,Improved
253172,Energy and Building Technology,Africa,1342.12,1345.33,2434,2604,224.17,1721.45,-600.29,Unchanged
403993,Energy and Building Technology,Africa,931.98,787.37,8819,2687,300.41,1021.89,-534.93,Improved
479940,Energy and Building Technology,North America,4822.98,5606.28,2343,860,1759.97,862.45,2983.86,Unchanged
852923,Consumer Goods,North America,2357.41,2366.65,6246,2487,806.5,645.62,914.53,Unchanged
255233,Consumer Goods,Africa,1799.81,2104.07,5707,4248,1418.51,1264.77,-579.21,Unchanged
582263,Industrial,Asia-Pacific,1604.65,1676.71,6353,2449,982.5,387.64,306.57,Unchanged
611292,Energy and Building Technology,North America,654,641.01,7999,2694,445.32,1238.36,-1042.67,Improved
759447,Industrial,Asia-Pacific,2870.42,2925.67,7685,4039,1794.59,790.96,340.12,Unchanged
131715,Energy and Building Technology,Africa,3527.18,3937.29,6871,1045,772.85,1092.36,2072.08,Unchanged
248457,Industrial,North America,3587.61,4000.57,4535,543,2618.91,847.91,533.75,Unchanged
278922,Automotive,Asia-Pacific,4725.59,4973.12,3157,2556,2286.55,1101.61,1584.96,Unchanged
301504,Industrial,Africa,883.94,838.46,6382,4802,1696.36,1285.86,-2143.76,Improved
790398,Consumer Goods,Africa,2345.88,2126.18,4510,1613,2637.48,1980.63,-2491.93,Improved
360020,Energy and Building Technology,South America,2334.08,2130.21,5848,2575,2605.11,981.7,-1456.6,Improved
833898,Automotive,South America,2489.09,2924.99,2822,4385,171.82,1261.39,1491.78,Unchanged
621529,Energy and Building Technology,Africa,2971.43,3272.33,6295,3772,2275.91,1707.44,-711.02,Unchanged
474525,Consumer Goods,Europe,1359.73,1611.05,3014,2187,139.55,83.78,1387.72,Unchanged
847470,Consumer Goods,Africa,4474.2,4301.69,5783,3579,2264.84,413.6,1623.25,Improved
328627,Automotive,Asia-Pacific,2332.97,2065.14,8280,776,1997.34,1881.28,-1813.48,Improved
370776,Industrial,South America,461.31,403.49,5512,2089,2207.84,615.65,-2420,Improved
855061,Energy and Building Technology,North America,1213.09,1293.03,4498,4110,259.87,694,339.16,Unchanged
296618,Energy and Building Technology,Asia-Pacific,1208.11,1154.75,6130,3392,1165.87,386.42,-397.54,Improved
427777,Consumer Goods,North America,4894.74,4470.18,5079,4523,480.52,367.89,3621.77,Improved
388081,Automotive,Europe,495.21,464.95,9665,2231,2602.72,858.48,-2996.25,Improved
767365,Industrial,South America,4802.5,5494.71,1933,4243,2135.62,1674.58,1684.51,Unchanged
433000,Automotive,Europe,1622.52,1721.38,4047,2828,1857.42,1947.31,-2083.35,Unchanged
576782,Automotive,Europe,2710.67,2665.05,9883,2182,2347.81,1477.93,-1160.69,Improved
971579,Automotive,Europe,302.49,360.03,5379,4654,900.3,1805.17,-2345.44,Unchanged
211495,Energy and Building Technology,North America,4469.38,3638.65,5430,4212,1703.26,240.67,1694.72,Improved
614777,Consumer Goods,North America,1404.94,1322.73,5563,1692,2559.39,253.73,-1490.39,Improved
559722,Consumer Goods,Europe,2719.41,2394.53,6100,890,2226.73,1651.94,-1484.14,Improved
355115,Industrial,Africa,1701.95,1730.28,5614,1072,280.01,354.08,1096.19,Unchanged
708562,Energy and Building Technology,North America,2293.37,2243.35,5308,3625,2294.74,1072.77,-1124.16,Improved
215941,Automotive,Europe,2947.56,2792.34,6369,3504,1478.62,1580.67,-266.95,Improved
250684,Automotive,North America,3707.51,3606.94,5634,647,1380.73,477.66,1748.55,Improved
870029,Automotive,South America,418.14,464.42,4677,1300,584.53,68.3,-188.41,Unchanged
529284,Consumer Goods,Asia-Pacific,1005.2,1062.77,2229,2516,2749.02,1996.62,-3682.87,Unchanged
346887,Consumer Goods,Asia-Pacific,3513.01,3871.26,7413,1320,2481.35,1638.9,-248.99,Unchanged
757542,Industrial,Europe,2989.47,2966.45,1607,3232,1269.13,1211.59,485.73,Improved
103850,Energy and Building Technology,South America,3724.62,4000.83,3624,2005,1306.74,1448.24,1245.85,Unchanged
178326,Energy and Building Technology,Asia-Pacific,2074.33,1969.65,5640,1496,1824.39,506.59,-361.33,Improved
150385,Consumer Goods,Africa,401.79,373.46,5243,1146,1926.71,197.85,-1751.1,Improved
440435,Automotive,Europe,605.33,529.7,8465,4012,2107.26,658.98,-2236.54,Improved
872830,Energy and Building Technology,South America,2974.09,3390.07,8262,1282,405.48,1086.73,1897.86,Unchanged
985217,Consumer Goods,Africa,351.85,356.87,1584,1107,896.97,1135.4,-1675.5,Unchanged
643015,Industrial,South America,1374.26,1337.42,3004,4157,1425.85,478.22,-566.65,Improved
112089,Industrial,Africa,494.76,491.51,1739,653,494.97,623.86,-627.32,Improved
823950,Energy and Building Technology,North America,2796.18,2829.89,7729,3287,2673.18,1349.13,-1192.42,Unchanged
605022,Consumer Goods,Africa,2821.03,2653.03,5143,1628,2960.19,1485.04,-1792.2,Improved
898975,Consumer Goods,North America,347.34,368.39,9106,1389,2134.23,816.18,-2582.02,Unchanged
890203,Consumer Goods,South America,1140.94,1192.53,1287,1328,2107.99,1743.3,-2658.76,Unchanged
881318,Automotive,North America,4140.62,3488.21,8343,3471,2218.29,1156.87,113.05,Improved
177010,Energy and Building Technology,Africa,4495.02,4909.95,4076,2637,2374.17,1596.46,939.32,Unchanged
599424,Consumer Goods,North America,3912.01,3895.08,2734,674,432.67,1636.37,1826.04,Improved
197649,Automotive,Europe,198.97,200.68,4263,4074,388.57,1037.82,-1225.71,Unchanged
568571,Industrial,Europe,4203.25,4703.5,5192,349,637.08,243.63,3822.79,Unchanged
